0.5377		0.6518		0
-0.7489		0.1032		0
-0.5365		-0.2131		1
-0.486		-0.1643		1
0.0417		0.9894		0
-0.885		0.6683		0
0.8965		0.1391		0
0.4682		0.2925		1
-0.3437		-0.2609		1
0.5499		-0.9013		0
0.2955		-0.2807		1
0.8336		-0.1523		0
-0.8403		-0.8164		0
0.5258		0.7916		0
0.235		-0.9348		0
0.2978		0.9272		0
-0.1148		0.837		0
-0.3986		0.1193		1
-0.8829		0.7053		0
0.5754		0.921		0
-0.8379		0.8115		0
0.3799		-0.6073		1
0.1279		0.3928		1
0.6759		0.1969		1
-0.3797		0.919		0
0.654		-0.042		1
0.4092		0.4946		1
-0.0469		-0.4537		1
0.513		-0.1648		1
0.2205		0.1821		1
-0.7109		-0.9414		0
0.4446		-0.1905		1
-0.0735		-0.3352		1
-0.9247		-0.1983		0
0.4406		-0.1783		1
0.9808		-0.5755		0
0.0852		0.1049		1
0.0109		0.1378		1
0.4323		0.8995		0
-0.3286		-0.3051		1
0.0845		0.8634		0
-0.6108		-0.2408		1
-0.1613		-0.1716		1
0.8765		-0.5465		0
-0.2426		0.2922		1
0.5572		0.7316		0
-0.8084		-0.7331		0
-0.9073		0.5984		0
-0.534		-0.1568		1
-0.0017		0.0374		1
-0.8625		-0.7248		0
-0.3677		-0.4674		1
-0.9512		-0.1579		0
0.8984		-0.4225		0
-0.3327		0.3961		1
0.422		0.3295		1
-0.5469		0.2388		1
-0.8294		0.1863		0
0.5538		0.0618		1
-0.055		-0.2651		1
-0.2197		-0.1622		1
0.9375		-0.9836		0
-0.502		-0.6147		0
-0.3027		0.2131		1
0.0195		0.5471		1
-0.7038		0.937		0
-0.635		-0.6125		0
0.4311		0.7397		0
0.9955		-0.9061		0
0.1177		0.4466		1
-0.1403		0.1131		1
0.0309		0.7748		0
0.1535		-0.1007		1
-0.1847		0.0346		1
0.0455		0.5799		1
-0.1501		0.3378		1
-0.6021		-0.8683		0
-0.4722		0.6745		0
-0.8956		-0.4585		0
-0.0018		-0.8631		0
0.2809		0.235		1
-0.4873		-0.4037		1
-0.368		-0.077		1
0.9213		0.3048		0
-0.4743		0.9513		0
-0.8124		-0.3768		0
-0.6784		0.0104		1
0.1554		0.8518		0
-0.6479		0.4143		0
-0.3714		-0.7763		0
-0.4118		-0.8068		0
0.7468		0.8316		0
0.3222		-0.553		1
-0.4239		-0.6539		0
-0.9325		-0.0911		0
-0.951		-0.0299		0
0.9021		-0.7622		0
-0.8025		-0.3414		0
0.5188		0.0474		1
0.3289		0.3605		1
0.3142		0.5113		1
-0.0014		0.7681		0
0.6238		0.3154		1
-0.5823		-0.7911		0
0.4529		0.0572		1
0.0281		0.2475		1
0.6349		-0.5512		0
-0.1996		0.3345		1
-0.23		-0.6385		1
0.609		-0.7652		0
0.7845		0.2555		0
0.2527		-0.5741		1
-0.9463		0.5943		0
0.0189		0.43		1
0.56		-0.0357		1
-0.5001		-0.7716		0
-0.2947		-0.6757		1
0.3319		-0.1456		1
-0.2925		0.6031		1
0.0121		0.5174		1
0.6551		-0.1667		1
0.8223		-0.4033		0
-0.967		-0.722		0
0.437		-0.3332		1
0.8181		0.3525		0
0.8101		0.778		0
0.2251		0.6966		1
-0.589		-0.3717		1
0.4609		-0.0777		1
0.6365		-0.319		1
0.3275		-0.7173		0
0.3765		0.0288		1
-0.248		0.5694		1
-0.6854		0.6064		0
0.3933		0.7465		0
0.0364		0.6624		1
-0.3654		-0.6156		1
0.3298		0.5327		1
0.2394		0.0166		1
-0.7316		-0.2648		0
-0.4147		0.2093		1
0.1453		-0.1431		1
0.7747		0.3544		0
-0.6846		-0.078		1
0.8788		0.4995		0
-0.8886		-0.0628		0
-0.8051		0.8234		0
-0.3211		0.0833		1
-0.2875		-0.7315		0
0.0548		0.977		0
0.7237		0.0048		1
-0.8098		-0.1812		0
-0.9757		0.4454		0
-0.8975		0.0007		0
0.849		-0.2124		0
-0.1973		0.8119		0
-0.8522		0.4034		0
0.9437		0.7683		0
-0.9961		-0.8243		0
-0.6442		0.9587		0
-0.9247		0.6031		0
0.5225		-0.8758		0
-0.1771		0.3953		1
-0.6765		-0.8751		0
-0.7686		-0.3119		0
0.6253		0.0445		1
-0.4482		-0.4314		1
-0.9798		0.4298		0
-0.8949		0.7411		0
-0.0254		-0.0967		1
0.8966		-0.1878		0
0.9465		-0.5596		0
-0.3093		0.0387		1
-0.356		0.0552		1
-0.0006		0.4133		1
-0.2221		-0.942		0
0.0405		0.256		1
0.6655		-0.0992		1
0.5834		-0.1845		1
-0.4509		-0.749		0
-0.958		-0.0029		0
-0.864		-0.4494		0
0.6652		0.3516		0
0.8294		-0.6025		0
0.3412		0.6068		1
0.4138		0.0644		1
-0.9258		-0.281		0
0.4701		-0.619		0
-0.3668		-0.5134		1
-0.8214		0.6486		0
0.4658		0.3024		1
-0.7903		0.8056		0
0.1797		0.8458		0
0.6926		-0.6248		0
0.1513		-0.3905		1
0.4789		-0.2895		1
-0.5798		-0.1984		1
0.6498		0.76		0
0.3979		-0.2998		1
0.9997		0.4629		0
0.3569		0.9689		0
-0.8559		0.9539		0
0.3314		-0.9866		0
-0.3575		-0.2122		1
-0.3585		-0.4326		1
-0.2026		0.7238		0
0.427		-0.3248		1
-0.8075		0.3487		0
0.0397		-0.3393		1
-0.8474		-0.1185		0
-0.5888		0.8958		0
0.324		0.7756		0
-0.7025		-0.6169		0
-0.3289		-0.7289		0
-0.8232		0.9715		0
0.3402		-0.6633		1
-0.6836		0.0197		1
0.063		-0.0877		1
-0.6754		0.2387		1
-0.8564		-0.7963		0
-0.2554		-0.8514		0
0.3064		0.2686		1
0.1277		-0.4073		1
-0.1446		0.8922		0
-0.519		0.0461		1
-0.0634		-0.2991		1
0.8501		-0.1489		0
-0.2939		0.8769		0
0.9409		-0.6669		0
-0.1053		-0.0925		1
-0.6284		-0.7532		0
-0.3189		-0.1246		1
-0.3041		-0.8055		0
0.2418		-0.8616		0
-0.368		0.7055		0
0.0792		-0.2132		1
-0.594		-0.9636		0
0.3841		0.7107		0
0.4769		-0.3991		1
-0.3625		-0.3578		1
-0.4862		-0.9442		0
-0.7268		0.3818		0
0.2212		-0.1968		1
-0.4177		-0.4679		1
-0.4696		-0.8391		0
0.6075		-0.1009		1
-0.7716		-0.9246		0
0.0317		0.4672		1
0.6915		-0.8167		0
0.1931		0.9869		0
0.4606		0.2527		1
-0.4053		0.5673		1
0.8282		0.2054		0
0.1047		-0.1624		1
-0.2548		0.5273		1
-0.9424		-0.7124		0
0.2859		-0.9779		0
0.2391		0.0519		1
-0.8282		0.1336		0
-0.1438		-0.8841		0
-0.0508		-0.6242		1
-0.7118		-0.9274		0
0.1045		-0.6049		1
0.4519		-0.3353		1
0.4026		-0.9463		0
0.7533		-0.3943		0
-0.4092		-0.1042		1
0.4498		0.0817		1
-0.4224		-0.7236		0
-0.6129		0.1661		1
0.285		-0.8715		0
-0.5871		0.1652		1
-0.7803		0.0111		0
-0.2653		-0.8112		0
0.8543		-0.0998		0
-0.2078		0.219		1
0.7806		-0.0948		0
0.2107		-0.6341		1
0.8035		0.5531		0
-0.6457		-0.6316		0
-0.3949		0.3659		1
0.4098		0.9553		0
-0.1417		-0.8736		0
0.5108		-0.1245		1
0.4461		-0.9749		0
-0.2116		-0.0681		1
-0.3633		-0.6056		1
0.5254		-0.7917		0
-0.6759		0.396		0
0.9961		0.7994		0
-0.6091		-0.807		0
-0.9836		0.5633		0
0.8143		-0.3409		0
-0.7105		-0.1074		1
-0.3351		0.8797		0
0.2406		-0.9998		0
0.602		0.925		0
-0.4897		-0.1679		1
-0.4521		0.595		1
0.7449		0.0189		1
0.7377		0.7269		0
0.1646		-0.7553		0
-0.0038		0.1195		1
0.6248		0.7959		0
-0.2414		-0.7452		0
-0.8211		-0.7718		0
-0.3954		0.015		1
0.5667		0.7244		0
0.626		0.366		1
-0.5976		-0.7127		0
-0.4513		0.0389		1
-0.9239		-0.7964		0
0.1615		-0.7734		0
-0.656		-0.5216		0
-0.2093		-0.0311		1
0.2436		-0.3597		1
0.622		-0.2168		1
-0.4675		-0.9531		0
-0.8897		-0.1705		0
-0.9951		0.902		0
-0.4078		0.3524		1
0.7264		-0.8551		0
0.5591		-0.0335		1
0.803		0.1827		0
-0.951		-0.2298		0
0.0082		0.5608		1
-0.3785		0.789		0
-0.7565		0.3711		0
0.2992		0.5073		1
0.3463		-0.0131		1
0.8941		0.1765		0
0.581		0.272		1
0.1322		-0.5489		1
0.333		-0.7219		0
-0.8751		-0.2767		0
0.2667		-0.1552		1
0.3759		0.6656		0
0.5934		0.6391		0
0.7189		-0.7077		0
-0.5803		-0.5518		0
-0.5865		-0.2408		1
0.9829		0.2232		0
-0.2514		-0.9358		0
0.9507		0.0752		0
-0.7021		-0.1214		1
0.9483		-0.2657		0
0.5276		0.0711		1
0.7617		0.0095		0
0.879		-0.7989		0
-0.3645		-0.318		1
0.232		0.8299		0
-0.9348		0.4769		0
-0.9568		-0.3446		0
-0.9477		-0.4385		0
0.2523		-0.7654		0
-0.4445		0.2441		1
0.2264		0.9335		0
0.4649		-0.0917		1
-0.7308		-0.5925		0
-0.7891		-0.7056		0
0.4887		0.6984		0
0.0674		-0.4947		1
0.5179		0.7203		0
0.36		-0.8509		0
0.7647		-0.3952		0
-0.8593		0.5263		0
0.2628		0.3866		1
0.5116		0.1728		1
-0.6916		-0.7264		0
-0.9982		-0.0915		0
-0.3449		0.7945		0
0.0389		0.2544		1
0.257		-0.8487		0
-0.952		0.7763		0
0.6654		0.37		0
-0.192		-0.5443		1
0.0516		-0.8706		0
-0.3465		-0.7639		0
0.1613		-0.4859		1
-0.9918		0.8853		0
0.5651		0.2129		1
0.2347		0.7309		0
0.8165		-0.3072		0
0.1885		-0.3737		1
0.0786		0.9319		0
-0.6487		0.8993		0
0.9595		-0.1731		0
0.0549		-0.5708		1
-0.0663		-0.9449		0
-0.71		-0.8629		0
0.3908		0.348		1
0.2411		-0.0527		1
0.1955		0.1255		1
0.0611		-0.1312		1
-0.3129		-0.8306		0
-0.141		0.7519		0
0.333		0.3362		1
-0.9979		-0.9918		0
0.6723		-0.8339		0
0.8662		0.312		0
0.8786		-0.9233		0
-0.3781		0.4376		1
-0.2201		-0.2378		1
0.4036		-0.201		1
-0.6733		0.6784		0
0.0927		-0.3537		1
-0.6868		0.6501		0
-0.7039		0.8683		0
0.7589		0.9956		0
0.0194		0.1014		1
0.8157		0.3888		0
0.5017		-0.969		0
-0.0575		-0.2681		1
-0.7427		-0.1661		0
0.6245		0.2788		1
-0.5477		0.6729		0
0.4979		-0.2869		1
-0.1208		0.4458		1
0.15		0.9802		0
0.9644		0.5878		0
-0.8501		-0.193		0
0.2849		-0.9729		0
0.7204		-0.1485		1
0.1807		0.1031		1
-0.9255		0.5092		0
-0.5207		-0.4898		1
-0.4966		0.7159		0
-0.4396		0.1099		1
0.5992		-0.1166		1
-0.7771		0.4336		0
0.4709		0.3796		1
-0.635		0.6425		0
-0.0019		-0.4588		1
0.9217		-0.8229		0
0.0625		0.621		1
-0.7382		-0.4935		0
0.9337		0.3523		0
-0.1124		0.2603		1
0.9754		-0.4441		0
-0.7748		-0.695		0
0.836		0.6886		0
0.3239		0.6064		1
0.2737		-0.9974		0
0.0656		0.521		1
-0.1383		-0.7586		0
-0.0496		-0.5498		1
0.3109		-0.2146		1
0.9864		0.1965		0
0.403		-0.5362		1
-0.6999		-0.1962		1
-0.668		-0.0448		1
0.0778		-0.7701		0
-0.6945		-0.4358		0
-0.0298		-0.9523		0
0.5737		0.5208		0
0.398		0.02		1
0.8911		0.0808		0
0.6982		-0.235		1
0.6007		-0.3276		1
0.1182		-0.4782		1
-0.8984		0.9195		0
0.1975		-0.245		1
-0.9103		0.1224		0
0.653		-0.4578		0
0.5695		-0.6755		0
0.8458		-0.3345		0
-0.0954		0.171		1
-0.0417		0.1423		1
0.3612		0.531		1
0.574		0.9307		0
-0.6485		-0.3189		1
0.5597		-0.2611		1
-0.9166		-0.9959		0
-0.6924		0.053		1
-0.6847		-0.7202		0
0.6255		0.6688		0
-0.3362		-0.8008		0
0.5703		0.7808		0
-0.6196		0.0424		1
0.2413		0.3137		1
0.8959		-0.6841		0
-0.7428		0.0169		1
-0.9469		-0.6935		0
0.8396		0.1632		0
0.2183		-0.3512		1
0.0079		-0.4544		1
-0.7126		-0.4349		0
-0.2629		0.9908		0
-0.2988		-0.1946		1
-0.272		0.7058		0
-0.8478		-0.0527		0
0.6745		-0.6678		0
-0.0283		0.7413		1
0.879		0.0725		0
0.6205		0.8161		0
0.3384		-0.4587		1
0.4231		-0.6476		0
0.6091		0.1732		1
-0.1237		0.3549		1
0.522		0.0878		1
0.7463		0.2705		0
0.3888		-0.636		1
0.8923		0.5909		0
0.4794		-0.3884		1
-0.3221		0.2234		1
0.209		-0.9272		0
0.9154		0.8707		0
-0.5612		-0.4544		1
0.598		-0.5078		0
0.7724		0.0052		0
-0.7377		0.8135		0
0.5578		-0.7304		0
0.0491		-0.8981		0
-0.3696		-0.6608		0
0.6023		0.7272		0
-0.9046		-0.4888		0
0.7621		-0.443		0
-0.4629		-0.0765		1
0.098		-0.7689		0
-0.3725		-0.6887		0
-0.9028		-0.1733		0
0.0924		0.6223		1
0.0368		0.3492		1
-0.535		0.7358		0
-0.9326		-0.5918		0
-0.5057		0.2042		1
0.1213		0.5572		1
-0.6185		0.564		0
0.8703		-0.8537		0
-0.7898		-0.1124		0
-0.7153		0.0492		1
-0.8737		-0.9197		0
-0.0813		0.3839		1
-0.1404		-0.3123		1
-0.9557		0.3253		0
0.7077		-0.0613		1
0.1016		-0.4735		1
0.6466		-0.4862		0
0.3463		0.528		1
-0.9713		-0.2796		0
-0.9815		-0.5614		0
-0.5174		0.6495		0
0.8449		-0.121		0
0.2767		-0.8489		0
-0.516		0.486		1
0.9852		-0.455		0
0.6017		0.2304		1
-0.3093		-0.342		1
-0.407		-0.9008		0
0.2868		0.2629		1
0.7027		0.64		0
-0.7567		-0.4513		0
0.8684		-0.2587		0
-0.7074		0.2795		0
-0.3873		-0.3284		1
0.7249		0.2062		0
-0.4357		0.5718		1
0.3988		-0.5184		1
-0.8934		-0.1842		0
0.4876		-0.7855		0
-0.6309		-0.1012		1
-0.618		-0.8984		0
-0.018		-0.2641		1
0.9226		-0.9991		0
-0.0967		0.8315		0
0.5783		-0.6014		0
0.749		-0.9089		0
0.2212		-0.7194		0
-0.0836		-0.5829		1
0.4728		-0.6629		0
-0.5195		0.6859		0
0.561		-0.2034		1
0.1451		-0.625		1
-0.2551		-0.815		0
0.8686		0.5067		0
-0.3847		0.886		0
0.7088		0.5385		0
0.3132		-0.4798		1
0.5491		0.505		1
0.6806		-0.5992		0
0.3924		-0.6834		0
0.1043		-0.2067		1
0.3563		0.9145		0
-0.0637		0.7043		1
0.5339		-0.4463		1
-0.513		-0.9688		0
-0.9046		-0.52		0
0.0749		-0.198		1
-0.1233		-0.4703		1
0.0488		0.8203		0
0.8987		-0.224		0
-0.0283		-0.2859		1
0.8093		0.3512		0
0.8071		0.1531		0
0.5547		0.9079		0
0.7693		0.3219		0
-0.6702		-0.6486		0
0.0173		-0.9814		0
0.8247		-0.9853		0
-0.7436		-0.7789		0
0.1367		0.9889		0
0.6302		-0.167		1
0.6894		-0.4607		0
0.999		0.1771		0
0.7013		0.6125		0
-0.3234		0.3958		1
